OG0015671,32
OG0016772,5
OG0004946,12
OG0002939,143
OG0011857,164
OG0015880,40
OG0020897,28
OG0003014,17
OG0010110,6
OG0012459,25
OG0021134,3
OG0019494,7
OG0016824,36
OG0021607,5
OG0015724,3
OG0000021,63
OG0007591,12
OG0012686,137
OG0007935,90
OG0002828,19
OG0002401,10
OG0012036,104
OG0003094,40
OG0000823,107
OG0006959,8
OG0004659,6
OG0016658,6
OG0002281,413
OG0001464,4
OG0000717,41
OG0011977,8
OG0001224,78
OG0000634,50
OG0013185,4
OG0002982,85
OG0001451,32
OG0001213,90
OG0013018,2
OG0017975,1
OG0000368,192
OG0021113,13
OG0012877,2
OG0006643,29
OG0019619,1
OG0022314,8
OG0015896,12
OG0005680,56
OG0003602,47
OG0019936,1
OG0001508,21
OG0012216,10
OG0006016,7
OG0011620,23
OG0007794,29
OG0007731,5
OG0002838,22
OG0003660,2
OG0000867,245
OG0017010,3
OG0012317,6
OG0012439,29
OG0011520,32
OG0020985,9
OG0000109,33
OG0012314,4
OG0011924,19
OG0021344,2
OG0018148,9
OG0021587,10
OG0001833,86
OG0005523,6
OG0020908,10
OG0018364,6
OG0018639,13
OG0007615,8
OG0021005,3
OG0006800,16
OG0015511,4
OG0001491,56
OG0016540,7
OG0016375,2
OG0018433,7
OG0018075,8
OG0010816,1
OG0014378,6
OG0018277,10
OG0021132,6
OG0014688,5
OG0008274,127
OG0016002,12
OG0007364,45
OG0010797,1
OG0001590,411
OG0020894,6
OG0022269,4
OG0007044,15
OG0021745,5
OG0006006,8
OG0011238,21
OG0006304,4
OG0002088,58
OG0003296,14
OG0005882,7
OG0019784,7
OG0013184,9
OG0021325,4
OG0005014,5
OG0011276,8
OG0013720,17
OG0014176,3
OG0015453,5
OG0002418,5
OG0010046,20
OG0005194,2
OG0001671,12
OG0009204,8
OG0011804,10
OG0007397,6
OG0019779,19
OG0003106,8
OG0009306,40
OG0011291,12
OG0013887,12
OG0013440,2
OG0013714,2
OG0020771,53
OG0007265,5
OG0001499,140
OG0002854,21
OG0015531,9
OG0010188,14
OG0018621,2
OG0000454,252
OG0021076,23
OG0010996,6
OG0000853,199
OG0013757,24
OG0017852,5
OG0017788,11
OG0010737,7
OG0009485,16
OG0007896,23
OG0011950,9
OG0019212,11
OG0018404,6
OG0012069,18
OG0009836,2
OG0003387,119
OG0014355,1
OG0012488,38
OG0001716,19
OG0005413,41
OG0011070,26
OG0018134,19
OG0017718,2
OG0008876,16
OG0017101,9
OG0006806,40
OG0002809,25
OG0000255,177
OG0020709,8
OG0015236,25
OG0013473,7
OG0019970,11
OG0016225,5
OG0015662,7
OG0003298,9
OG0015549,1
OG0016779,28
OG0018448,9
OG0004694,3
OG0006808,2
OG0009077,5
