Peromyscus_eremicus023088-RA,70
Peromyscus_eremicus044630-RA,504
Peromyscus_eremicus009067-RA,784
Peromyscus_eremicus030524-RA,109
Peromyscus_eremicus013564-RA,49
Peromyscus_eremicus010924-RA,40
Peromyscus_eremicus008569-RA,379
Peromyscus_eremicus016958-RA,55
Peromyscus_eremicus028009-RA,428
Peromyscus_eremicus043981-RA,78
Peromyscus_eremicus008166-RA,45
Peromyscus_eremicus012140-RA,257
Peromyscus_eremicus004914-RA,3
Peromyscus_eremicus006122-RA,50
Peromyscus_eremicus016627-RA,44
Peromyscus_eremicus047534-RA,63
Peromyscus_eremicus023299-RA,32
Peromyscus_eremicus032637-RA,86
Peromyscus_eremicus007775-RA,376
Peromyscus_eremicus002035-RA,47
Peromyscus_eremicus033329-RA,48
Peromyscus_eremicus016133-RA,122
Peromyscus_eremicus025815-RA,126
Peromyscus_eremicus029194-RA,687
Peromyscus_eremicus038947-RA,946
Peromyscus_eremicus018353-RA,65
Peromyscus_eremicus000120-RA,54
Peromyscus_eremicus045723-RA,208
Peromyscus_eremicus020806-RA,49
Peromyscus_eremicus047892-RA,130
Peromyscus_eremicus025094-RA,55
Peromyscus_eremicus030530-RA,154
Peromyscus_eremicus031587-RA,404
Peromyscus_eremicus020501-RA,183
Peromyscus_eremicus039420-RA,113
Peromyscus_eremicus014252-RA,598
Peromyscus_eremicus045708-RA,50
Peromyscus_eremicus016719-RA,559
Peromyscus_eremicus042495-RA,43
Peromyscus_eremicus030443-RA,78
Peromyscus_eremicus039137-RA,26
Peromyscus_eremicus021532-RA,46
Peromyscus_eremicus012288-RA,59
Peromyscus_eremicus006451-RA,1433
Peromyscus_eremicus020001-RA,33
Peromyscus_eremicus043975-RA,523
Peromyscus_eremicus017600-RA,50
Peromyscus_eremicus040766-RA,60
Peromyscus_eremicus016549-RA,31
Peromyscus_eremicus014247-RA,77
Peromyscus_eremicus037812-RA,50
Peromyscus_eremicus013581-RA,1198
Peromyscus_eremicus011796-RA,46
Peromyscus_eremicus032317-RA,53
Peromyscus_eremicus024235-RA,156
Peromyscus_eremicus034769-RA,80
Peromyscus_eremicus029521-RA,52
Peromyscus_eremicus040249-RA,47
Peromyscus_eremicus016663-RA,222
Peromyscus_eremicus014759-RA,2056
Peromyscus_eremicus026804-RA,368
Peromyscus_eremicus000424-RA,361
Peromyscus_eremicus031199-RA,43
Peromyscus_eremicus004339-RA,306
Peromyscus_eremicus039752-RA,44
Peromyscus_eremicus014108-RA,38
Peromyscus_eremicus012911-RA,33
Peromyscus_eremicus011636-RA,94
Peromyscus_eremicus020793-RA,63
Peromyscus_eremicus040039-RA,84
Peromyscus_eremicus039161-RA,39
Peromyscus_eremicus029246-RA,502
Peromyscus_eremicus034372-RA,6
Peromyscus_eremicus030403-RA,54
Peromyscus_eremicus028380-RA,516
Peromyscus_eremicus011693-RA,84
Peromyscus_eremicus023526-RA,79
Peromyscus_eremicus033308-RA,48
Peromyscus_eremicus002613-RA,61
Peromyscus_eremicus035290-RA,49
Peromyscus_eremicus036615-RA,267
Peromyscus_eremicus026642-RA,202
Peromyscus_eremicus045234-RA,26
Peromyscus_eremicus007116-RA,66
Peromyscus_eremicus046339-RA,54
Peromyscus_eremicus040729-RA,105
Peromyscus_eremicus014301-RA,133
Peromyscus_eremicus032434-RA,252
Peromyscus_eremicus037000-RA,798
Peromyscus_eremicus021458-RA,498
Peromyscus_eremicus022742-RA,38
Peromyscus_eremicus040641-RA,61
Peromyscus_eremicus035467-RA,69
Peromyscus_eremicus022170-RA,450
Peromyscus_eremicus039788-RA,711
Peromyscus_eremicus031442-RA,60
Peromyscus_eremicus015018-RA,603
Peromyscus_eremicus007670-RA,782
Peromyscus_eremicus043337-RA,92
Peromyscus_eremicus047086-RA,215
Peromyscus_eremicus000977-RA,33
Peromyscus_eremicus017901-RA,36
Peromyscus_eremicus006110-RA,47
Peromyscus_eremicus041987-RA,47
Peromyscus_eremicus008700-RA,41
Peromyscus_eremicus031412-RA,1201
Peromyscus_eremicus017386-RA,39
Peromyscus_eremicus026671-RA,279
Peromyscus_eremicus047251-RA,215
Peromyscus_eremicus008604-RA,42
Peromyscus_eremicus015825-RA,63
Peromyscus_eremicus031297-RA,62
Peromyscus_eremicus025845-RA,607
Peromyscus_eremicus025287-RA,535
